id,group,sourcePath,sourceSha256,reviewMethod,evidenceSheet,evidenceCell,decision,reason
kenney-nature-tree-pine-default-a,cc0-original,assets/kenney-nature/tree-pine-default-a.glb,60d8f352fa3659ed275e06cbddfecf8f92c8effe2977c2f2d7b29b6c9b582e46,contact-sheet-preview,baseline/review-sheet-15.jpg,31,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-default-b,cc0-original,assets/kenney-nature/tree-pine-default-b.glb,a752ea5775c6fb17513f764d57ead534f44dfdd85188b842995ac9ba0e7065c1,contact-sheet-preview,baseline/review-sheet-15.jpg,32,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-ground-a,cc0-original,assets/kenney-nature/tree-pine-ground-a.glb,dfffda4e4f0796076c502561cbf9527245656b7384b67657edc2a45205bbce51,contact-sheet-preview,baseline/review-sheet-15.jpg,33,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-ground-b,cc0-original,assets/kenney-nature/tree-pine-ground-b.glb,7af6719bfde2236210093d915e4eceff1e36c4c997259cb3565f149b270a4bfc,contact-sheet-preview,baseline/review-sheet-15.jpg,34,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-round-a,cc0-original,assets/kenney-nature/tree-pine-round-a.glb,7dc9711f31585eafdcb965d0649c30af5e19f2def1955f7a915081d30759ef8e,contact-sheet-preview,baseline/review-sheet-15.jpg,35,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-round-b,cc0-original,assets/kenney-nature/tree-pine-round-b.glb,d4b664a2ac27ffec4125d95dffebed23471595f3a86650a55bcb9ac6b7c54637,contact-sheet-preview,baseline/review-sheet-15.jpg,36,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-round-c,cc0-original,assets/kenney-nature/tree-pine-round-c.glb,29080a4935bae6b4ab29066f22c99c58f88b23ce4e2f79b4dcbb5e76de73f69d,contact-sheet-preview,baseline/review-sheet-15.jpg,37,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-round-d,cc0-original,assets/kenney-nature/tree-pine-round-d.glb,a5051944fbfae7900cef8314c4a5d977b6b29bcd4e4ae5dea9d80980e65a411a,contact-sheet-preview,baseline/review-sheet-15.jpg,38,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-round-e,cc0-original,assets/kenney-nature/tree-pine-round-e.glb,39178f614e1b4b2340a5db89cde410e897027a67e28f39ba95359c522d114f23,contact-sheet-preview,baseline/review-sheet-15.jpg,39,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-round-f,cc0-original,assets/kenney-nature/tree-pine-round-f.glb,fbeacc85c719a9e23e0d42f3ceb1cf44cf2537389e3d2141cb0716eefc40317d,contact-sheet-preview,baseline/review-sheet-15.jpg,40,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-small-a,cc0-original,assets/kenney-nature/tree-pine-small-a.glb,be1a438bbb2e157266c1fb093b775bff8ce3e29a4c8f04aaf9d44c7a4e1f1ff0,contact-sheet-preview,baseline/review-sheet-15.jpg,41,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-small-b,cc0-original,assets/kenney-nature/tree-pine-small-b.glb,59392aa6604adb9dccd4fb76df5ed12ae8ac7d7391eb7e04bc84fffe9f9b36c8,contact-sheet-preview,baseline/review-sheet-15.jpg,42,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-small-c,cc0-original,assets/kenney-nature/tree-pine-small-c.glb,c334c78379b2968b0c198a92b4e429e433c89e1685792b5c6ed730216c8512e3,contact-sheet-preview,baseline/review-sheet-15.jpg,43,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-small-d,cc0-original,assets/kenney-nature/tree-pine-small-d.glb,5128c47e7dc954b539245968d05fa518c9afa677d740fb11db0813aafadf17ef,contact-sheet-preview,baseline/review-sheet-15.jpg,44,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-tall-a,cc0-original,assets/kenney-nature/tree-pine-tall-a.glb,e0a56eb196d8a64ba86c7304d607136e17e6f9ad748dffcf86bd53b18b91b196,contact-sheet-preview,baseline/review-sheet-15.jpg,45,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-tall-a-detailed,cc0-original,assets/kenney-nature/tree-pine-tall-a-detailed.glb,9ba6337460e718b8baf165b23c02f39455e3d5757b1911505410c46bc88a86b5,contact-sheet-preview,baseline/review-sheet-15.jpg,46,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-tall-b,cc0-original,assets/kenney-nature/tree-pine-tall-b.glb,49b54146351e1e009e97ee592f997a90a16b10c5467baf734d352df1cddec5d1,contact-sheet-preview,baseline/review-sheet-15.jpg,47,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-tall-b-detailed,cc0-original,assets/kenney-nature/tree-pine-tall-b-detailed.glb,a26b4434e1592ec1a83f364a54688bb34c48d9521bfccbe63f0cc37b381c4696,contact-sheet-preview,baseline/review-sheet-15.jpg,48,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-tall-c,cc0-original,assets/kenney-nature/tree-pine-tall-c.glb,e8b97fa086e1ac9b2a2c84eeb02382df371703c23cfa414571d06e42d4dfea3d,contact-sheet-preview,baseline/review-sheet-16.jpg,1,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-tall-c-detailed,cc0-original,assets/kenney-nature/tree-pine-tall-c-detailed.glb,b538e229a9fb8cbbb579fa2a0df784d5354c8a70faa115fa80f8190f2e6bef47,contact-sheet-preview,baseline/review-sheet-16.jpg,2,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-tall-d,cc0-original,assets/kenney-nature/tree-pine-tall-d.glb,df5ffca50fc2e39a40bf8315077f6215b0b9fca0d9761b01945bfd59cca3bdd5,contact-sheet-preview,baseline/review-sheet-16.jpg,3,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-pine-tall-d-detailed,cc0-original,assets/kenney-nature/tree-pine-tall-d-detailed.glb,a2fac08d7cb337e7b02c7d7f0d6911aa6fcef97b721da9cffb432b8dc3949e2d,contact-sheet-preview,baseline/review-sheet-16.jpg,4,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-plateau,cc0-original,assets/kenney-nature/tree-plateau.glb,7f19e347ff28703dd9e5fcce89b920156e291fbdb19331a57cb31a95c73e1322,contact-sheet-preview,baseline/review-sheet-16.jpg,5,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-simple,cc0-original,assets/kenney-nature/tree-simple.glb,93891ea740447634930de19c31a7c1c9f4add94122e6db03aca9f75aea32f9d6,contact-sheet-preview,baseline/review-sheet-16.jpg,6,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-small,cc0-original,assets/kenney-nature/tree-small.glb,d26c0eeed65cc681667f50042ef23ec72ce47ae3b39837bfeec170b05ba6ab6a,contact-sheet-preview,baseline/review-sheet-16.jpg,7,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-small-dark,cc0-original,assets/kenney-nature/tree-small-dark.glb,0b29837359378543e906a7d862ace523647c16083589abc120558f187412edca,contact-sheet-preview,baseline/review-sheet-16.jpg,8,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-tall,cc0-original,assets/kenney-nature/tree-tall.glb,3515a8826044d91e84e011186c86878f62024a487a079b4e32c9ac2e71994411,contact-sheet-preview,baseline/review-sheet-16.jpg,9,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-tall-fall,cc0-original,assets/kenney-nature/tree-tall-fall.glb,f6b975c90a0f7486aec70e683aa0dd180c070f94a9ccb8927066be26ea5774e0,contact-sheet-preview,baseline/review-sheet-16.jpg,10,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-thin,cc0-original,assets/kenney-nature/tree-thin.glb,f0f1f6861fe0446963d3be216cc628324f538bb0841bc9a8e14140313f64e2f3,contact-sheet-preview,baseline/review-sheet-16.jpg,11,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-nature-tree-thin-dark,cc0-original,assets/kenney-nature/tree-thin-dark.glb,8f12bf461e38c43866ddfeaa56f77fadaa56425642bcb2e71dcf3c5c74abab47,contact-sheet-preview,baseline/review-sheet-16.jpg,12,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-a,cc0-original,assets/kenney-city-commercial/building-a.glb,155b8f243633ed482493da0f29b805a6c7748e43f121ef5d3ee7c743016f2e58,contact-sheet-preview,baseline/review-sheet-16.jpg,13,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-b,cc0-original,assets/kenney-city-commercial/building-b.glb,968cd3170675970bde430e5b007ed70777059a25ede68671d0ab536f5c012773,contact-sheet-preview,baseline/review-sheet-16.jpg,14,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-c,cc0-original,assets/kenney-city-commercial/building-c.glb,35ec81c361067c932eb0437e40a3d7ab528b66a84d51dd5a581acf2b5615ced0,contact-sheet-preview,baseline/review-sheet-16.jpg,15,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-d,cc0-original,assets/kenney-city-commercial/building-d.glb,161feca856a6acce7e00704bceab543e8d75b92e6c0f69c1b44129889ab5d4c5,contact-sheet-preview,baseline/review-sheet-16.jpg,16,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-e,cc0-original,assets/kenney-city-commercial/building-e.glb,ec55119fc76d83f4ecd70fb5e7180f42322c78722a575ffe8fd9af3b3a4e0eb9,contact-sheet-preview,baseline/review-sheet-16.jpg,17,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-f,cc0-original,assets/kenney-city-commercial/building-f.glb,4d410982e08b0e17d89b7cb467df39e93541b7fb8a2619388c3902a2107875d1,contact-sheet-preview,baseline/review-sheet-16.jpg,18,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-g,cc0-original,assets/kenney-city-commercial/building-g.glb,6e4b57f03d4c46b0ff06bca7da55ae84c87dcb7dfe471414dbcf968b12412624,contact-sheet-preview,baseline/review-sheet-16.jpg,19,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-h,cc0-original,assets/kenney-city-commercial/building-h.glb,11442a83c08ad9370e0a5c9ff13f85ca1adcef3d40636badd8b008a93965c898,contact-sheet-preview,baseline/review-sheet-16.jpg,20,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-i,cc0-original,assets/kenney-city-commercial/building-i.glb,1227d15ba7ed8f9bbf6808d6bbb70f000a4994cf410a207709ece33f252063ec,contact-sheet-preview,baseline/review-sheet-16.jpg,21,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-j,cc0-original,assets/kenney-city-commercial/building-j.glb,12d9a5d4576111bff5580a10025a8bb2ebd7e29d51df1ea4487c826eef11b1cd,contact-sheet-preview,baseline/review-sheet-16.jpg,22,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-k,cc0-original,assets/kenney-city-commercial/building-k.glb,9307de56ff08628967fcace766570e1ac77b4485ab335f925b8601d51ffc187c,contact-sheet-preview,baseline/review-sheet-16.jpg,23,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-l,cc0-original,assets/kenney-city-commercial/building-l.glb,bdbb929dbf71569ed1b024d8f4d892491d81782d2c051ff6c941da21471ce478,contact-sheet-preview,baseline/review-sheet-16.jpg,24,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-m,cc0-original,assets/kenney-city-commercial/building-m.glb,cb6185a1051f17049f80c784272883e6c236ea1a8492f0ef9b2a854ac0e5faad,contact-sheet-preview,baseline/review-sheet-16.jpg,25,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-n,cc0-original,assets/kenney-city-commercial/building-n.glb,69c7c1781fa23833a71ecff279fe6320ca6e60ac17800a64aa045b3334c6434c,contact-sheet-preview,baseline/review-sheet-16.jpg,26,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-skyscraper-a,cc0-original,assets/kenney-city-commercial/building-skyscraper-a.glb,758daca2d4eefecd8e688d08352d8e34f4ae10a2008477a01b7df4f5a35eea4a,contact-sheet-preview,baseline/review-sheet-16.jpg,27,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-skyscraper-b,cc0-original,assets/kenney-city-commercial/building-skyscraper-b.glb,413af1ffb7625fd4bd8410836a8be70bb38c04931639b9b0e3ede757c4ea9eef,contact-sheet-preview,baseline/review-sheet-16.jpg,28,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-skyscraper-c,cc0-original,assets/kenney-city-commercial/building-skyscraper-c.glb,5e72e945c2395849c87cce168b3de8d2c51b4a4c84e2ceaa6bf1e084d1778bf5,contact-sheet-preview,baseline/review-sheet-16.jpg,29,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-skyscraper-d,cc0-original,assets/kenney-city-commercial/building-skyscraper-d.glb,a543a3e4f22cad3be915a94439722acf85e9a15ec34735ddf5ebcf7d5f6d81f0,contact-sheet-preview,baseline/review-sheet-16.jpg,30,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-building-skyscraper-e,cc0-original,assets/kenney-city-commercial/building-skyscraper-e.glb,c1c6515bfe03e4508696036100ef5318eb2e3fbd39517649ee6f2db9bd4bbc47,contact-sheet-preview,baseline/review-sheet-16.jpg,31,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-detail-awning-wide,cc0-original,assets/kenney-city-commercial/detail-awning-wide.glb,4a9a552ea53c7b608596c49674b4fa5b217e6cbed97980bafe8d366860635be7,contact-sheet-preview,baseline/review-sheet-16.jpg,32,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-detail-awning,cc0-original,assets/kenney-city-commercial/detail-awning.glb,aecddbf33201da4e448642b9aa60bd56f8e06f61d13382ba6e1e89e583a87680,contact-sheet-preview,baseline/review-sheet-16.jpg,33,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-detail-overhang-wide,cc0-original,assets/kenney-city-commercial/detail-overhang-wide.glb,16c3245aada0d59814e174cc388ff2cced670ab35da504de5b6af74c6db9ca66,contact-sheet-preview,baseline/review-sheet-16.jpg,34,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-detail-overhang,cc0-original,assets/kenney-city-commercial/detail-overhang.glb,19e4bf7727a788fac615b66bd0d403c438932cba86294ba383da132e430b9aed,contact-sheet-preview,baseline/review-sheet-16.jpg,35,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-detail-parasol-a,cc0-original,assets/kenney-city-commercial/detail-parasol-a.glb,1ddc04f16ad73cc9ba9913830f158699c1446b34cdf9e8e1d33bb6d6babfadb7,contact-sheet-preview,baseline/review-sheet-16.jpg,36,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-city-commercial-detail-parasol-b,cc0-original,assets/kenney-city-commercial/detail-parasol-b.glb,26847d850d52e26532b0fa3fe589fcd216319abd30ef3c9302d81c221521ee89,contact-sheet-preview,baseline/review-sheet-16.jpg,37,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-barrel-open,cc0-original,assets/kenney-survival/barrel-open.glb,2fb48227cef9fa24215164459748f883665e0a368af37e2b58c37f1f5cdc5669,contact-sheet-preview,baseline/review-sheet-16.jpg,38,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-barrel,cc0-original,assets/kenney-survival/barrel.glb,5611211d7852c377317e69dad4bc74dee0da47314874c1b6881bc332230ad28c,contact-sheet-preview,baseline/review-sheet-16.jpg,39,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-bedroll-frame,cc0-original,assets/kenney-survival/bedroll-frame.glb,c185c5a4f6d0912fc95481bd681b7bdc241ecb9725b1c6f80d71b9a8074b7398,contact-sheet-preview,baseline/review-sheet-16.jpg,40,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-bedroll-packed,cc0-original,assets/kenney-survival/bedroll-packed.glb,00306a8172d38380e1c24e3cbff4f538773ea9c33bb931aa793ee18c2eb641f2,contact-sheet-preview,baseline/review-sheet-16.jpg,41,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-bedroll,cc0-original,assets/kenney-survival/bedroll.glb,7704c70f70ff25c8fa0043b5a11a6e42b8eb2a62713ad232fb9fafc38817c045,contact-sheet-preview,baseline/review-sheet-16.jpg,42,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-bottle-large,cc0-original,assets/kenney-survival/bottle-large.glb,648b7b8a42c102affe3ab259ee5a7be0753a2db6a2e25f5e9ad0b1ea1af58594,contact-sheet-preview,baseline/review-sheet-16.jpg,43,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-bottle,cc0-original,assets/kenney-survival/bottle.glb,f747d5034301be140bdb092d02109e404046309eee21ea66df59dad879de944a,contact-sheet-preview,baseline/review-sheet-16.jpg,44,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-box-large-open,cc0-original,assets/kenney-survival/box-large-open.glb,5df301bfefc795cc349cd2383b5961867c47afb1d8ddf753ae24a01b6ce0411c,contact-sheet-preview,baseline/review-sheet-16.jpg,45,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-box-large,cc0-original,assets/kenney-survival/box-large.glb,3ecefd87944c942aaf2324d65e7314a725e4203686c2f809800a21c9559d123f,contact-sheet-preview,baseline/review-sheet-16.jpg,46,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-box-open,cc0-original,assets/kenney-survival/box-open.glb,c1a3cba647095e173ac53390c130d98cf8f6b57aebc0f7f9e509253b1c24a97a,contact-sheet-preview,baseline/review-sheet-16.jpg,47,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-box,cc0-original,assets/kenney-survival/box.glb,5e9793aba236ee4271e024adb1554b2c2f03a0df6d913b4330511f68fd6f6645,contact-sheet-preview,baseline/review-sheet-16.jpg,48,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-bucket,cc0-original,assets/kenney-survival/bucket.glb,741bad3a6c108f74a4cb4e2297799dec5c660c1719aac4a4a5c25371505ee83d,contact-sheet-preview,baseline/review-sheet-17.jpg,1,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-campfire-fishing-stand,cc0-original,assets/kenney-survival/campfire-fishing-stand.glb,33b2df51c2089280de18c969b87405e91fa8f4c84583fc1a6e257606f3815fed,contact-sheet-preview,baseline/review-sheet-17.jpg,2,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-campfire-pit,cc0-original,assets/kenney-survival/campfire-pit.glb,904359f44b8eaded56d0fe9402f186253bb290db8429e4b81132a7340be65fed,contact-sheet-preview,baseline/review-sheet-17.jpg,3,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-campfire-stand,cc0-original,assets/kenney-survival/campfire-stand.glb,283e5c105c54a5febedcf4d195791fd9a3b2ed4cab2e58f247d5e7c8438aa03f,contact-sheet-preview,baseline/review-sheet-17.jpg,4,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-chest,cc0-original,assets/kenney-survival/chest.glb,ae2cca395eb1fb0263cf629940ffe0b1a3b267ed842f8d7ef3f9b8d341e0e4ea,contact-sheet-preview,baseline/review-sheet-17.jpg,5,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-fence-doorway,cc0-original,assets/kenney-survival/fence-doorway.glb,ba61471c24ea8b4931381b5c33c48d496113ba33c012abe9ec4605839ca4b391,contact-sheet-preview,baseline/review-sheet-17.jpg,6,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-fence-fortified,cc0-original,assets/kenney-survival/fence-fortified.glb,ba575df68529a1c6fa9fa0a76e8e302ad669de7a638d578e4bb3322a8b5eeb83,contact-sheet-preview,baseline/review-sheet-17.jpg,7,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-fence,cc0-original,assets/kenney-survival/fence.glb,21d63044a84cb8f7e1c51668faea654edcd7e8dcd5cd41472f1ae462ff157815,contact-sheet-preview,baseline/review-sheet-17.jpg,8,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-fish-large,cc0-original,assets/kenney-survival/fish-large.glb,265b2b8640e6c32edb3ff341d050e9fad3ecfbc886cc9478dafcd89e0d773030,contact-sheet-preview,baseline/review-sheet-17.jpg,9,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-fish,cc0-original,assets/kenney-survival/fish.glb,d5f959cbb3f309cefcf59a51d687b7ea3f36b9932713606343a4b6ca6fc1a01b,contact-sheet-preview,baseline/review-sheet-17.jpg,10,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-floor-hole,cc0-original,assets/kenney-survival/floor-hole.glb,265a72653830aa4aceb329f80cba6f98d96335a7c2e382d8345b641bc067b835,contact-sheet-preview,baseline/review-sheet-17.jpg,11,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-floor-old,cc0-original,assets/kenney-survival/floor-old.glb,89c5d015c4ee4790d07d8138d0e28f4c9b2de17a556c29b029f8086f2cc626f3,contact-sheet-preview,baseline/review-sheet-17.jpg,12,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-floor,cc0-original,assets/kenney-survival/floor.glb,ccd329573168f938a7c541979ce4a3bb752d876ebaa155d9438fb314c38b986d,contact-sheet-preview,baseline/review-sheet-17.jpg,13,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-grass-large,cc0-original,assets/kenney-survival/grass-large.glb,2b88e015ffb7fff9d4870e95862e5c2ee5a341b2240f8421c42b601b61f55f16,contact-sheet-preview,baseline/review-sheet-17.jpg,14,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-grass,cc0-original,assets/kenney-survival/grass.glb,416b5356181db054de48779c239181fdf6e41991c65186a916bbb789cf3b4acb,contact-sheet-preview,baseline/review-sheet-17.jpg,15,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-metal-panel-narrow,cc0-original,assets/kenney-survival/metal-panel-narrow.glb,27cd3616fbe174cf1aa39363e76be637082baf626aab7c7bc667d880b49887d1,contact-sheet-preview,baseline/review-sheet-17.jpg,16,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-metal-panel-screws-half,cc0-original,assets/kenney-survival/metal-panel-screws-half.glb,eb2f000a92b963c7a6949b5cecd2e7159643079781f56bc74365b38f534b379e,contact-sheet-preview,baseline/review-sheet-17.jpg,17,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-metal-panel-screws-narrow,cc0-original,assets/kenney-survival/metal-panel-screws-narrow.glb,888175421678f0cebb1a180f4b70d7a1a9cad7a09c9e1685a7387d2a901c3f1e,contact-sheet-preview,baseline/review-sheet-17.jpg,18,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-metal-panel-screws,cc0-original,assets/kenney-survival/metal-panel-screws.glb,6d901dc6601d03ea7687aa8703475825b033d73eeec843bf8d32a24dd5b17d85,contact-sheet-preview,baseline/review-sheet-17.jpg,19,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-metal-panel,cc0-original,assets/kenney-survival/metal-panel.glb,3428d49b19a8dc965c7c8519d63c389cd9fa4ea8b39a18cb89f0b975be6f0d4d,contact-sheet-preview,baseline/review-sheet-17.jpg,20,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-patch-grass-large,cc0-original,assets/kenney-survival/patch-grass-large.glb,1fd4cd161cca8484b0b57f5490ba5ed307f9feb39db02bb73bafa37f06968047,contact-sheet-preview,baseline/review-sheet-17.jpg,21,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-patch-grass,cc0-original,assets/kenney-survival/patch-grass.glb,d4c2c0279e8fbf79e8ad23da35ca245f3459b205a5b7ff22db788095a40af59c,contact-sheet-preview,baseline/review-sheet-17.jpg,22,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-resource-planks,cc0-original,assets/kenney-survival/resource-planks.glb,0605b3c34f5f4d6e02e60a48c575044a28611a06c24ce1fad7a9429c37492124,contact-sheet-preview,baseline/review-sheet-17.jpg,23,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-resource-stone-large,cc0-original,assets/kenney-survival/resource-stone-large.glb,2f5e7f0218a4145c5fac88ebbab8456ffb9d89d60b8b1d3c94ff9af45425df0c,contact-sheet-preview,baseline/review-sheet-17.jpg,24,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-resource-stone,cc0-original,assets/kenney-survival/resource-stone.glb,76e2e7412a5ccc726852dd74705c4070dbb8bce6768674a474bdde66e56f28aa,contact-sheet-preview,baseline/review-sheet-17.jpg,25,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-resource-wood,cc0-original,assets/kenney-survival/resource-wood.glb,a3a21bb5fda7f70c979166a4a9068d73e5e99c2f65740fc4d5c959aa7895f19d,contact-sheet-preview,baseline/review-sheet-17.jpg,26,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-rock-a,cc0-original,assets/kenney-survival/rock-a.glb,85ea1e55330af2350f61aa123682563671cb60bcea9c5c62ed6cf9c56f5e0d53,contact-sheet-preview,baseline/review-sheet-17.jpg,27,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-survival-rock-b,cc0-original,assets/kenney-survival/rock-b.glb,39c97015bf4c3cc288642d5a90411fdd69843e908e5165521d3098b1f6d4509b,contact-sheet-preview,baseline/review-sheet-17.jpg,28,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
